"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1992",1.55,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1993",1.39,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1994",1.4,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1995",1.34,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1996",1.27,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1997",1.22,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1998",1.23,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","1999",1.16,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2000",1.2,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2001",1.22,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2002",1.29,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2003",1.32,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2004",1.34,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2005",1.29,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2006",1.31,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2007",1.42,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2008",1.5,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2009",1.54,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2010",1.57,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2011",1.58,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2012",1.69,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2013",1.71,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2014",1.75,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2015",1.78,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2016",1.76,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2017",1.62,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2018",1.58,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2019",1.5,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2020",1.51,
"RUS","FERTILITY","TOT","CHD_WOMAN","A","2021",1.49,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1960",2.18,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1961",2.26,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1962",2.27,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1963",2.28,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1964",2.32,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1965",2.45,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1966",2.48,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1967",2.38,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1968",2.28,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1969",2.17,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1970",2.21,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1971",2.16,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1972",2.14,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1973",2.18,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1974",2.1,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1975",2.16,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1976",2.17,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1977",2.16,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1978",2.19,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1979",2.22,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1980",2.11,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1981",1.96,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1982",1.93,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1983",1.82,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1984",1.75,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1985",1.72,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1986",1.65,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1987",1.64,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1988",1.63,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1989",1.52,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1990",1.46,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1991",1.42,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1992",1.34,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1993",1.33,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1994",1.32,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1995",1.29,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1996",1.28,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1997",1.25,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1998",1.23,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","1999",1.21,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2000",1.26,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2001",1.21,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2002",1.21,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2003",1.2,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2004",1.25,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2005",1.26,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2006",1.31,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2007",1.38,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2008",1.53,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2009",1.53,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2010",1.57,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2011",1.56,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2012",1.58,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2013",1.55,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2014",1.58,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2015",1.57,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2016",1.58,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2017",1.62,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2018",1.6,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2019",1.61,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2020",1.59,
"SVN","FERTILITY","TOT","CHD_WOMAN","A","2021",1.64,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1960",6.16,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1961",6.14,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1962",6.11,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1963",6.08,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1964",6.03,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1965",5.97,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1966",5.91,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1967",5.85,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1968",5.78,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1969",5.72,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1970",5.63,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1971",5.57,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1972",5.49,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1973",5.41,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1974",5.3,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1975",5.19,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1976",5.07,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1977",4.94,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1978",4.85,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1979",4.82,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1980",4.78,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1981",4.71,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1982",4.7,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1983",4.63,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1984",4.57,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1985",4.5,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1986",4.41,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1987",4.35,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1988",4.18,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1989",3.98,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1990",3.72,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1991",3.62,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1992",3.48,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1993",3.37,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1994",3.26,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1995",3.17,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1996",2.99,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1997",2.73,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1998",2.63,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","1999",2.56,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2000",2.41,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2001",2.37,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2002",2.32,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2003",2.36,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2004",2.44,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2005",2.51,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2006",2.55,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2007",2.55,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2008",2.68,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2009",2.5,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2010",2.44,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2011",2.44,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2012",2.45,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2013",2.43,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2014",2.42,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2015",2.36,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2016",2.26,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2017",2.33,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2018",2.42,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2019",2.48,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2020",2.4,
"ZAF","FERTILITY","TOT","CHD_WOMAN","A","2021",2.37,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1960",6.74,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1961",6.71,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1962",6.66,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1963",6.58,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1964",6.48,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1965",6.33,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1966",6.16,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1967",5.96,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1968",5.74,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1969",5.51,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1970",5.28,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1971",5.06,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1972",4.86,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1973",4.68,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1974",4.53,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1975",4.4,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1976",4.29,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1977",4.18,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1978",4.07,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1979",3.97,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1980",3.86,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1981",3.74,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1982",3.63,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1983",3.53,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1984",3.43,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1985",3.34,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1986",3.27,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1987",3.21,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1988",3.16,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1989",3.12,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1990",3.08,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1991",3.05,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1992",3.01,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1993",2.97,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1994",2.92,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1995",2.86,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1996",2.8,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1997",2.74,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1998",2.68,
"COL","FERTILITY","TOT","CHD_WOMAN","A","1999",2.63,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2000",2.57,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2001",2.52,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2002",2.46,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2003",2.4,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2004",2.33,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2005",2.26,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2006",2.2,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2007",2.14,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2008",2.08,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2009",2.03,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2010",1.99,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2011",1.96,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2012",1.93,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2013",1.91,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2014",1.88,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2015",1.86,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2016",1.84,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2017",1.82,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2018",1.79,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2019",1.77,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2020",1.74,
"COL","FERTILITY","TOT","CHD_WOMAN","A","2021",1.72,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1960",1.94,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1961",1.94,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1962",1.91,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1963",1.85,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1964",1.79,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1965",1.74,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1966",1.76,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1967",1.8,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1968",1.83,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1969",1.88,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1970",2.02,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1971",2.04,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1972",2.03,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1973",1.96,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1974",2,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1975",1.97,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1976",1.93,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1977",1.89,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1978",1.87,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1979",1.87,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1980",1.9,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1981",1.9,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1982",1.98,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1983",2.13,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1984",2.15,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1985",2.09,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1986",2.21,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1987",2.21,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1988",2.16,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1989",2.05,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1990",2.01,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1991",1.86,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1992",1.73,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1993",1.51,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1994",1.39,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1995",1.26,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1996",1.16,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1997",1.11,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1998",1.1,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","1999",1.18,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2000",1.25,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2001",1.22,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2002",1.26,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2003",1.32,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2004",1.29,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2005",1.39,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2006",1.46,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2007",1.54,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2008",1.58,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2009",1.46,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2010",1.36,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2011",1.33,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.44,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.52,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.65,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.7,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.74,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.69,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.6,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.61,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.55,
"LVA","FERTILITY","TOT","CHD_WOMAN","A","2021",1.57,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1960",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1961",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1962",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1963",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1964",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1965",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1966",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1967",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1968",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1969",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1970",2.4,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1971",2.41,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1972",2.34,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1973",2.22,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1974",2.21,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1975",2.18,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1976",2.18,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1977",2.14,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1978",2.08,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1979",2.05,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1980",1.99,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1981",1.98,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1982",1.97,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1983",2.1,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1984",2.07,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1985",2.08,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1986",2.12,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1987",2.11,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1988",2.02,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1989",1.98,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1990",2.03,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1991",2.01,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1992",1.97,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1993",1.74,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1994",1.57,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1995",1.55,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1996",1.49,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1997",1.47,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1998",1.46,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","1999",1.46,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2000",1.39,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2001",1.29,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2002",1.23,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2003",1.26,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2004",1.27,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2005",1.29,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2006",1.33,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2007",1.36,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2008",1.45,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2009",1.5,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2010",1.5,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2011",1.55,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2012",1.6,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2013",1.59,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2014",1.63,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2015",1.7,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2016",1.69,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2017",1.63,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2018",1.63,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2019",1.61,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2020",1.48,
"LTU","FERTILITY","TOT","CHD_WOMAN","A","2021",1.36,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1960",3.11,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1961",3.1,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1962",3.09,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1963",3.08,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1964",3.07,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1965",3.06,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1966",3.05,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1967",3.05,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1968",3.05,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1969",3.06,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1970",3.08,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1971",3.11,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1972",3.15,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1973",3.2,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1974",3.25,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1975",3.3,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1976",3.34,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1977",3.36,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1978",3.36,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1979",3.34,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1980",3.3,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1981",3.25,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1982",3.2,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1983",3.16,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1984",3.12,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1985",3.1,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1986",3.08,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1987",3.06,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1988",3.04,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1989",3.02,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1990",3,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1991",2.97,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1992",2.93,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1993",2.88,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1994",2.83,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1995",2.77,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1996",2.72,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1997",2.67,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1998",2.62,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","1999",2.58,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2000",2.54,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2001",2.51,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2002",2.49,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2003",2.46,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2004",2.44,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2005",2.42,
"ARG","FERTILITY","TOT","CHD_WOMAN","A","2006",2.4,
